mode,split_id,group,classifier,case,removed_sensor,n_features,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
stratified_random_holdout,29,,gnb,without_s4,s4,45,0.8666666666666667,0.8674242424242425,0.8738688218153831,-0.015151515151515138,-0.014668119136419522
stratified_random_holdout,29,,gnb,without_s5,s5,45,0.85,0.8522727272727274,0.8592007026789635,0.0,0.0
stratified_random_holdout,29,,gnb,without_s6,s6,45,0.85,0.8522727272727274,0.8596844246522624,0.0,-0.00048372197329882294
stratified_random_holdout,29,,centroid,all,,54,0.8166666666666667,0.8333333333333334,0.8177719193631067,0.0,0.0
stratified_random_holdout,29,,centroid,without_s1,s1,45,0.8333333333333334,0.8484848484848486,0.8341307814992026,-0.015151515151515249,-0.016358862136095942
stratified_random_holdout,29,,centroid,without_s2,s2,45,0.8,0.8181818181818182,0.8014101057579319,0.015151515151515138,0.016361813605174746
stratified_random_holdout,29,,centroid,without_s3,s3,45,0.7666666666666667,0.787878787878788,0.7726495726495727,0.045454545454545414,0.04512234671353399
stratified_random_holdout,29,,centroid,without_s4,s4,45,0.8333333333333334,0.8484848484848486,0.8345198345198345,-0.015151515151515249,-0.0167479151567278
stratified_random_holdout,29,,centroid,without_s5,s5,45,0.7833333333333333,0.8030303030303031,0.7847241837449915,0.030303030303030276,0.03304773561811514
stratified_random_holdout,29,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.8675084175084176,-0.045454545454545525,-0.04973649814531089
stratified_random_holdout,30,,lda,all,,54,1.0,1.0,1.0,0.0,0.0
stratified_random_holdout,30,,lda,without_s1,s1,45,0.9666666666666667,0.9640151515151515,0.9670026202202725,0.03598484848484851,0.0329973797797275
stratified_random_holdout,30,,lda,without_s2,s2,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.015151515151515138,0.017852948085506193
stratified_random_holdout,30,,lda,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.9312169312169312,0.06060606060606055,0.06878306878306883
stratified_random_holdout,30,,lda,without_s4,s4,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.015151515151515138,0.017852948085506193
stratified_random_holdout,30,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.030303030303030276,0.03511171910624711
stratified_random_holdout,30,,lda,without_s6,s6,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.015151515151515138,0.017852948085506193
stratified_random_holdout,30,,gnb,all,,54,0.9,0.9034090909090908,0.9065122690929143,0.0,0.0
stratified_random_holdout,30,,gnb,without_s1,s1,45,0.9,0.9034090909090908,0.9065122690929143,0.0,0.0
stratified_random_holdout,30,,gnb,without_s2,s2,45,0.9,0.9034090909090908,0.9065122690929143,0.0,0.0
stratified_random_holdout,30,,gnb,without_s3,s3,45,0.8666666666666667,0.8731060606060606,0.8767811871667104,0.030303030303030276,0.029731081926203884
stratified_random_holdout,30,,gnb,without_s4,s4,45,0.95,0.9488636363636364,0.9520977002102603,-0.045454545454545525,-0.04558543111734603
stratified_random_holdout,30,,gnb,without_s5,s5,45,0.9,0.9034090909090908,0.9065122690929143,0.0,0.0
stratified_random_holdout,30,,gnb,without_s6,s6,45,0.9,0.9034090909090908,0.9065122690929143,0.0,0.0
stratified_random_holdout,30,,centroid,all,,54,0.9333333333333333,0.9393939393939394,0.9365232387501741,0.0,0.0
stratified_random_holdout,30,,centroid,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.9365232387501741,0.0,0.0
stratified_random_holdout,30,,centroid,without_s2,s2,45,0.9666666666666667,0.9696969696969697,0.9669955367629787,-0.030303030303030276,-0.0304722980128046
stratified_random_holdout,30,,centroid,without_s3,s3,45,0.85,0.8636363636363636,0.8568149210903874,0.0757575757575758,0.0797083176597867
stratified_random_holdout,30,,centroid,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9365232387501741,0.0,0.0
stratified_random_holdout,30,,centroid,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9337796907380839,0.0,0.0027435480120902023
stratified_random_holdout,30,,centroid,without_s6,s6,45,0.9166666666666666,0.9242424242424243,0.9211046636578551,0.015151515151515138,0.01541857509231892
stratified_random_holdout,31,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,31,,lda,without_s1,s1,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,31,,lda,without_s2,s2,45,0.9666666666666667,0.9696969696969697,0.9666185666185666,0.0,-0.0017302857248137071
stratified_random_holdout,31,,lda,without_s3,s3,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,-0.015151515151515138,-0.017258771020740915
stratified_random_holdout,31,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,31,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,31,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,31,,gnb,all,,54,0.85,0.8522727272727272,0.8596427188761684,0.0,0.0
stratified_random_holdout,31,,gnb,without_s1,s1,45,0.8166666666666667,0.8162878787878789,0.8271952459144577,0.035984848484848286,0.03244747296171069
stratified_random_holdout,31,,gnb,without_s2,s2,45,0.75,0.7613636363636364,0.7663210380191513,0.09090909090909083,0.09332168085701709
stratified_random_holdout,31,,gnb,without_s3,s3,45,0.8166666666666667,0.8219696969696969,0.8299961515201496,0.030303030303030276,0.029646567356018783
stratified_random_holdout,31,,gnb,without_s4,s4,45,0.8666666666666667,0.8674242424242425,0.8744444444444445,-0.01515151515151536,-0.01480172556827608
stratified_random_holdout,31,,gnb,without_s5,s5,45,0.8333333333333334,0.8314393939393939,0.8419400056069527,0.02083333333333326,0.017702713269215686
stratified_random_holdout,31,,gnb,without_s6,s6,45,0.8833333333333333,0.8939393939393939,0.893444040823387,-0.04166666666666674,-0.03380132194721863
stratified_random_holdout,31,,centroid,all,,54,0.8666666666666667,0.8787878787878789,0.8675084175084176,0.0,0.0
stratified_random_holdout,31,,centroid,without_s1,s1,45,0.8666666666666667,0.8787878787878789,0.8667653667653669,0.0,0.0007430507430506994
stratified_random_holdout,31,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848486,0.8356902356902357,0.030303030303030276,0.03181818181818186
stratified_random_holdout,31,,centroid,without_s3,s3,45,0.7833333333333333,0.8030303030303031,0.7910885862105376,0.0757575757575758,0.07641983129787999
stratified_random_holdout,31,,centroid,without_s4,s4,45,0.8666666666666667,0.8787878787878789,0.8675084175084176,0.0,0.0
stratified_random_holdout,31,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8667653667653669,0.0,0.0007430507430506994
stratified_random_holdout,31,,centroid,without_s6,s6,45,0.85,0.8636363636363636,0.851788827965799,0.015151515151515249,0.01571958954261854
stratified_random_holdout,32,,lda,all,,54,0.9166666666666666,0.9242424242424242,0.9122199122199123,0.0,0.0
stratified_random_holdout,32,,lda,without_s1,s1,45,0.9166666666666666,0.9185606060606061,0.9116402116402117,0.005681818181818121,0.0005797005797005816
stratified_random_holdout,32,,lda,without_s2,s2,45,0.8666666666666667,0.8674242424242425,0.8629804349453912,0.05681818181818166,0.04923947727452105
stratified_random_holdout,32,,lda,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9138696836371255,-1.1102230246251565e-16,-0.0016497714172132305
stratified_random_holdout,32,,lda,without_s4,s4,45,0.9166666666666666,0.9185606060606061,0.9116402116402117,0.005681818181818121,0.0005797005797005816
stratified_random_holdout,32,,lda,without_s5,s5,45,0.9,0.9034090909090908,0.8943019943019944,0.02083333333333337,0.017917917917917858
stratified_random_holdout,32,,lda,without_s6,s6,45,0.9333333333333333,0.9393939393939394,0.9296296296296296,-0.015151515151515249,-0.017409717409717307
stratified_random_holdout,32,,gnb,all,,54,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,32,,gnb,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,32,,gnb,without_s2,s2,45,0.8833333333333333,0.8939393939393939,0.8911853029500089,0.045454545454545525,0.04770358593887991
stratified_random_holdout,32,,gnb,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9238886005881336,0.015151515151515138,0.015000288300755171
stratified_random_holdout,32,,gnb,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,32,,gnb,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,32,,gnb,without_s6,s6,45,0.9166666666666666,0.9242424242424243,0.9238886005881336,0.015151515151515138,0.015000288300755171
stratified_random_holdout,32,,centroid,all,,54,0.8166666666666667,0.8333333333333334,0.8174275588909735,0.0,0.0
stratified_random_holdout,32,,centroid,without_s1,s1,45,0.8166666666666667,0.8333333333333334,0.8174275588909735,0.0,0.0
stratified_random_holdout,32,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8336668751302897,-0.015151515151515138,-0.01623931623931618
stratified_random_holdout,32,,centroid,without_s3,s3,45,0.8166666666666667,0.8333333333333334,0.8216524216524217,0.0,-0.004224862761448178
stratified_random_holdout,32,,centroid,without_s4,s4,45,0.8333333333333334,0.8484848484848485,0.834670008354219,-0.015151515151515138,-0.01724244946324549
stratified_random_holdout,32,,centroid,without_s5,s5,45,0.8333333333333334,0.8484848484848485,0.8333333333333334,-0.015151515151515138,-0.015905774442359855
stratified_random_holdout,32,,centroid,without_s6,s6,45,0.8333333333333334,0.8484848484848485,0.8333333333333334,-0.015151515151515138,-0.015905774442359855
stratified_random_holdout,33,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,33,,lda,without_s1,s1,45,0.9333333333333333,0.9337121212121212,0.9297597827009593,0.03598484848484851,0.03475935828876997
stratified_random_holdout,33,,lda,without_s2,s2,45,0.9,0.9090909090909092,0.900475134621476,0.06060606060606055,0.06404400636825325
stratified_random_holdout,33,,lda,without_s3,s3,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,33,,lda,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9312169312169312,0.030303030303030276,0.033302209772798075
stratified_random_holdout,33,,lda,without_s5,s5,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.016715523418669775
stratified_random_holdout,33,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.016715523418669775
stratified_random_holdout,33,,gnb,all,,54,0.9,0.9034090909090909,0.9069302386572252,0.0,0.0
stratified_random_holdout,33,,gnb,without_s1,s1,45,0.9166666666666666,0.9185606060606061,0.9219003730524468,-0.015151515151515138,-0.014970134395221546
stratified_random_holdout,33,,gnb,without_s2,s2,45,0.8,0.8125,0.8067076292882746,0.09090909090909094,0.10022260936895067
stratified_random_holdout,33,,gnb,without_s3,s3,45,0.8833333333333333,0.8882575757575758,0.8919828741379874,0.015151515151515138,0.014947364519237838
stratified_random_holdout,33,,gnb,without_s4,s4,45,0.9166666666666666,0.9185606060606061,0.9219003730524468,-0.015151515151515138,-0.014970134395221546
stratified_random_holdout,33,,gnb,without_s5,s5,45,0.9166666666666666,0.9185606060606061,0.9219003730524468,-0.015151515151515138,-0.014970134395221546
stratified_random_holdout,33,,gnb,without_s6,s6,45,0.9,0.9034090909090909,0.9069302386572252,0.0,0.0
stratified_random_holdout,33,,centroid,all,,54,0.9,0.9090909090909092,0.9010582010582011,0.0,0.0
stratified_random_holdout,33,,centroid,without_s1,s1,45,0.9,0.9090909090909092,0.8993265993265993,0.0,0.0017316017316018062
stratified_random_holdout,33,,centroid,without_s2,s2,45,0.85,0.8636363636363636,0.8484136310223267,0.045454545454545525,0.052644570035874416
stratified_random_holdout,33,,centroid,without_s3,s3,45,0.8,0.8181818181818182,0.8045209134261885,0.09090909090909094,0.09653728763201264
stratified_random_holdout,33,,centroid,without_s4,s4,45,0.8833333333333333,0.8939393939393939,0.8831908831908833,0.015151515151515249,0.017867317867317767
stratified_random_holdout,33,,centroid,without_s5,s5,45,0.9166666666666666,0.9242424242424243,0.9144781144781144,-0.015151515151515138,-0.013419913419913332
stratified_random_holdout,33,,centroid,without_s6,s6,45,0.9,0.9090909090909092,0.9010582010582011,0.0,0.0
stratified_random_holdout,34,,lda,all,,54,0.9333333333333333,0.9280303030303031,0.9279675638371291,0.0,0.0
stratified_random_holdout,34,,lda,without_s1,s1,45,0.9166666666666666,0.912878787878788,0.9128552971576226,0.015151515151515138,0.015112266679506492
stratified_random_holdout,34,,lda,without_s2,s2,45,0.9166666666666666,0.912878787878788,0.9152166829586185,0.015151515151515138,0.012750880878510618
stratified_random_holdout,34,,lda,without_s3,s3,45,0.8833333333333333,0.8882575757575758,0.8809523809523809,0.03977272727272729,0.04701518288474815
stratified_random_holdout,34,,lda,without_s4,s4,45,0.95,0.9431818181818182,0.9454972438761864,-0.015151515151515138,-0.017529680039057305
stratified_random_holdout,34,,lda,without_s5,s5,45,0.9333333333333333,0.9280303030303031,0.9283591731266149,0.0,-0.00039160928948578366
stratified_random_holdout,34,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9478036175710595,-0.02651515151515149,-0.01983605373393038
stratified_random_holdout,34,,gnb,all,,54,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,34,,gnb,without_s1,s1,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,34,,gnb,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8402323892519972,0.10606060606060608,0.1141007711008829
stratified_random_holdout,34,,gnb,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.015151515151515138,0.0154442714639913
stratified_random_holdout,34,,gnb,without_s4,s4,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,34,,gnb,without_s5,s5,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,34,,gnb,without_s6,s6,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,34,,centroid,all,,54,0.8666666666666667,0.8787878787878789,0.8673580557301488,0.0,0.0
stratified_random_holdout,34,,centroid,without_s1,s1,45,0.8666666666666667,0.8787878787878788,0.8660676080445016,1.1102230246251565e-16,0.0012904476856472336
stratified_random_holdout,34,,centroid,without_s2,s2,45,0.8833333333333333,0.893939393939394,0.8829456634334684,-0.015151515151515138,-0.015587607703319573
stratified_random_holdout,34,,centroid,without_s3,s3,45,0.8666666666666667,0.8787878787878789,0.869023569023569,0.0,-0.00166551329342024
stratified_random_holdout,34,,centroid,without_s4,s4,45,0.8833333333333333,0.893939393939394,0.8829456634334684,-0.015151515151515138,-0.015587607703319573
stratified_random_holdout,34,,centroid,without_s5,s5,45,0.9,0.9090909090909092,0.8988186793064842,-0.030303030303030276,-0.03146062357633539
stratified_random_holdout,34,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.8673580557301488,0.0,0.0
stratified_random_holdout,35,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,35,,lda,without_s1,s1,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,35,,lda,without_s2,s2,45,0.95,0.9545454545454546,0.9493676258382141,0.015151515151515138,0.01552065505553879
stratified_random_holdout,35,,lda,without_s3,s3,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,35,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,35,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,35,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,35,,gnb,all,,54,0.85,0.8636363636363636,0.8629994810586403,0.0,0.0
stratified_random_holdout,35,,gnb,without_s1,s1,45,0.85,0.8636363636363636,0.8629994810586403,0.0,0.0
stratified_random_holdout,35,,gnb,without_s2,s2,45,0.8,0.818181818181818,0.8178053830227744,0.045454545454545636,0.04519409803586594
stratified_random_holdout,35,,gnb,without_s3,s3,45,0.8333333333333334,0.8484848484848485,0.8472222222222222,0.015151515151515138,0.015777258836418118
stratified_random_holdout,35,,gnb,without_s4,s4,45,0.8333333333333334,0.8484848484848485,0.8472222222222222,0.015151515151515138,0.015777258836418118
stratified_random_holdout,35,,gnb,without_s5,s5,45,0.85,0.8636363636363636,0.8629994810586403,0.0,0.0
stratified_random_holdout,35,,gnb,without_s6,s6,45,0.9,0.9090909090909092,0.9090909090909092,-0.045454545454545525,-0.046091428032268844
stratified_random_holdout,35,,centroid,all,,54,0.9166666666666666,0.9242424242424243,0.9183430948136831,0.0,0.0
stratified_random_holdout,35,,centroid,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.9338805289557683,-0.015151515151515138,-0.015537434142085194
