family,feature_set,split,mode,method,method_family,representation,head,seed,model,input_dimensions,selected_epoch,selection_usage,label_usage,final_training,checkpoint,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,mlp,3,mk-mmd:fusion16:mlp,48,60.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd\seed_3.pt,"[[65, 8, 0], [0, 83, 3], [1, 12, 73]]",1.0,1.0,1.0,0.9020408163265308,0.9014548157587342,0.9049310815897544
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd,opensource-core,fusion16,mlp,4,mk-mmd:fusion16:mlp,48,180.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd\seed_4.pt,"[[68, 4, 1], [3, 81, 2], [1, 11, 74]]",0.9827586206896552,0.9848484848484848,0.9807538091419408,0.9102040816326532,0.9112774769034724,0.9120054615717827
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,mlp,0,c-dann:fusion16:mlp,48,250.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\c-dann\seed_0.pt,"[[64, 8, 1], [1, 82, 3], [0, 33, 53]]",1.0,1.0,1.0,0.8122448979591836,0.8154932568758628,0.8178279894527035
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,mlp,1,c-dann:fusion16:mlp,48,380.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\c-dann\seed_1.pt,"[[57, 15, 1], [1, 84, 1], [1, 17, 68]]",1.0,1.0,1.0,0.8530612244897959,0.8494212594244451,0.8557048012493557
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,mlp,2,c-dann:fusion16:mlp,48,220.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\c-dann\seed_2.pt,"[[68, 5, 0], [2, 83, 1], [2, 29, 55]]",1.0,1.0,1.0,0.8408163265306122,0.8453860040352555,0.8434376373181619
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,mlp,3,c-dann:fusion16:mlp,48,290.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\c-dann\seed_3.pt,"[[64, 9, 0], [0, 84, 2], [0, 8, 78]]",1.0,1.0,1.0,0.9224489795918368,0.9201444196665604,0.9241537758042592
domain-adaptation,48D,S4_train_I_val_D1_2,semi,c-dann,project-extension,fusion16,mlp,4,c-dann:fusion16:mlp,48,350.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\c-dann\seed_4.pt,"[[55, 17, 1], [1, 85, 0], [1, 13, 72]]",1.0,1.0,1.0,0.8653061224489796,0.8596686842943613,0.865861789263648
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,mlp,0,cdan:fusion16:mlp,48,280.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan\seed_0.pt,"[[65, 8, 0], [4, 79, 3], [3, 7, 76]]",1.0,1.0,1.0,0.8979591836734694,0.8975788467664861,0.8985138743759434
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,mlp,1,cdan:fusion16:mlp,48,390.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan\seed_1.pt,"[[59, 13, 1], [5, 79, 2], [2, 19, 65]]",1.0,1.0,1.0,0.8285714285714286,0.8275459275777849,0.8317023881059962
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,mlp,2,cdan:fusion16:mlp,48,390.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan\seed_2.pt,"[[68, 3, 2], [0, 83, 3], [0, 20, 66]]",1.0,1.0,1.0,0.8857142857142857,0.8880216629499841,0.8899622238785744
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,mlp,3,cdan:fusion16:mlp,48,400.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan\seed_3.pt,"[[63, 10, 0], [0, 84, 2], [0, 24, 62]]",1.0,1.0,1.0,0.8530612244897959,0.8535627057449293,0.8588888888888889
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan,opensource-core,fusion16,mlp,4,cdan:fusion16:mlp,48,100.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan\seed_4.pt,"[[68, 5, 0], [4, 82, 0], [6, 19, 61]]",0.9827586206896552,0.9848484848484848,0.9807538091419408,0.8612244897959184,0.8647658489964957,0.8615869637038038
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,mlp,0,cdan+c-dann:fusion16:mlp,48,180.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan+c-dann\seed_0.pt,"[[57, 16, 0], [0, 80, 6], [3, 12, 71]]",1.0,1.0,1.0,0.8489795918367347,0.8455452904321971,0.8510169231186243
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,mlp,1,cdan+c-dann:fusion16:mlp,48,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan+c-dann\seed_1.pt,"[[70, 2, 1], [0, 82, 4], [1, 11, 74]]",0.9482758620689656,0.9545454545454546,0.9459801264679314,0.9224489795918368,0.9242858659870448,0.9250897557527392
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,mlp,2,cdan+c-dann:fusion16:mlp,48,80.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan+c-dann\seed_2.pt,"[[65, 8, 0], [0, 78, 8], [1, 5, 80]]",1.0,1.0,1.0,0.9102040816326532,0.9092067537432302,0.9120493202165326
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,mlp,3,cdan+c-dann:fusion16:mlp,48,60.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan+c-dann\seed_3.pt,"[[62, 11, 0], [1, 85, 0], [0, 16, 70]]",1.0,1.0,1.0,0.8857142857142857,0.8838802166294998,0.8892621539680362
domain-adaptation,48D,S4_train_I_val_D1_2,semi,cdan+c-dann,project-extension,fusion16,mlp,4,cdan+c-dann:fusion16:mlp,48,240.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\cdan+c-dann\seed_4.pt,"[[65, 8, 0], [5, 81, 0], [1, 22, 63]]",1.0,1.0,1.0,0.8530612244897959,0.8549431878517574,0.8569167956837019
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,mlp,0,mk-mmd+lc:fusion16:mlp,48,230.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc\seed_0.pt,"[[68, 5, 0], [0, 86, 0], [0, 12, 74]]",1.0,1.0,1.0,0.9306122448979592,0.9306573218647128,0.9331973057150362
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,mlp,1,mk-mmd+lc:fusion16:mlp,48,60.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc\seed_1.pt,"[[69, 3, 1], [0, 86, 0], [0, 25, 61]]",0.9482758620689656,0.9545454545454546,0.943351691581432,0.8816326530612245,0.8848359350111501,0.8853851034132724
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,mlp,2,mk-mmd+lc:fusion16:mlp,48,260.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc\seed_2.pt,"[[66, 7, 0], [2, 84, 0], [1, 12, 73]]",1.0,1.0,1.0,0.9102040816326532,0.9098969947966444,0.9122351157961044
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,mlp,3,mk-mmd+lc:fusion16:mlp,48,60.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc\seed_3.pt,"[[65, 6, 2], [0, 83, 3], [2, 7, 77]]",0.9827586206896552,0.9848484848484848,0.9807538091419408,0.9183673469387756,0.9169586917277264,0.9191086691086692
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc,project-extension,fusion16,mlp,4,mk-mmd+lc:fusion16:mlp,48,220.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc\seed_4.pt,"[[66, 7, 0], [0, 86, 0], [0, 21, 65]]",1.0,1.0,1.0,0.8857142857142857,0.886641180843156,0.8901891466958883
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,mlp,0,mk-mmd+cdan:fusion16:mlp,48,130.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+cdan\seed_0.pt,"[[68, 4, 1], [5, 80, 1], [2, 12, 72]]",0.9827586206896552,0.9848484848484848,0.9807538091419408,0.8979591836734694,0.8996495699267283,0.8993465993465993
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,mlp,1,mk-mmd+cdan:fusion16:mlp,48,120.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+cdan\seed_1.pt,"[[59, 13, 1], [1, 82, 3], [2, 12, 72]]",1.0,1.0,1.0,0.8693877551020408,0.8663056175002656,0.87090129853515
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,mlp,2,mk-mmd+cdan:fusion16:mlp,48,400.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+cdan\seed_2.pt,"[[61, 12, 0], [0, 86, 0], [0, 16, 70]]",1.0,1.0,1.0,0.8857142857142857,0.8831899755760858,0.8892945528766424
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,mlp,3,mk-mmd+cdan:fusion16:mlp,48,220.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+cdan\seed_3.pt,"[[61, 11, 1], [3, 83, 0], [2, 11, 73]]",1.0,1.0,1.0,0.8857142857142857,0.8831899755760858,0.8864359297901993
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,project-extension,fusion16,mlp,4,mk-mmd+cdan:fusion16:mlp,48,390.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+cdan\seed_4.pt,"[[57, 15, 1], [4, 81, 1], [1, 9, 76]]",1.0,1.0,1.0,0.8734693877551021,0.8688011043856854,0.873147084001381
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,mlp,0,mk-mmd+lc+cdan:fusion16:mlp,48,150.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc+cdan\seed_0.pt,"[[68, 5, 0], [6, 79, 1], [2, 21, 63]]",1.0,1.0,1.0,0.8571428571428571,0.8608898800042476,0.8599922695808004
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,mlp,1,mk-mmd+lc+cdan:fusion16:mlp,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc+cdan\seed_1.pt,"[[63, 10, 0], [1, 85, 0], [1, 19, 66]]",0.9827586206896552,0.9848484848484848,0.9807538091419408,0.8734693877551021,0.8729425507061697,0.8771548436308162
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,mlp,2,mk-mmd+lc+cdan:fusion16:mlp,48,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc+cdan\seed_2.pt,"[[67, 6, 0], [1, 83, 2], [2, 16, 68]]",0.9827586206896552,0.9848484848484848,0.9848406546080964,0.889795918367347,0.8912073908888182,0.8926559188339294
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,mlp,3,mk-mmd+lc+cdan:fusion16:mlp,48,90.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc+cdan\seed_3.pt,"[[62, 11, 0], [0, 82, 4], [1, 6, 79]]",1.0,1.0,1.0,0.9102040816326532,0.9071360305829882,0.9110541449907966
domain-adaptation,48D,S4_train_I_val_D1_2,semi,mk-mmd+lc+cdan,project-extension,fusion16,mlp,4,mk-mmd+lc+cdan:fusion16:mlp,48,380.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S4_train_I_val_D1_2\fusion16\mlp\mk-mmd+lc+cdan\seed_4.pt,"[[66, 6, 1], [2, 81, 3], [0, 8, 78]]",1.0,1.0,1.0,0.9183673469387756,0.9176489327811403,0.9199230885489262
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,residual-d,linear,0,source-only:residual-d:linear,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\source-only\seed_0.pt,"[[58, 11, 0], [0, 81, 0], [1, 51, 29]]",0.9166666666666666,0.9197530864197532,0.9115384615384616,0.7272727272727273,0.7328681338343174,0.7189123376623376
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,residual-d,linear,1,source-only:residual-d:linear,48,10.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\source-only\seed_1.pt,"[[56, 13, 0], [1, 80, 0], [11, 18, 52]]",0.875,0.8765432098765432,0.8696296296296296,0.8138528138528138,0.8137412775093935,0.8109354895755203
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,residual-d,linear,2,source-only:residual-d:linear,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\source-only\seed_2.pt,"[[58, 11, 0], [0, 81, 0], [2, 45, 34]]",0.9166666666666666,0.9197530864197532,0.9115384615384616,0.7489177489177489,0.7534442655215602,0.7445494733608945
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,residual-d,linear,3,source-only:residual-d:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\source-only\seed_3.pt,"[[54, 14, 1], [0, 81, 0], [1, 12, 68]]",0.9583333333333334,0.9629629629629628,0.9547511312217196,0.8787878787878788,0.8740382894972267,0.8797788454205749
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,residual-d,linear,4,source-only:residual-d:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\source-only\seed_4.pt,"[[55, 14, 0], [0, 81, 0], [1, 14, 66]]",0.9583333333333334,0.9629629629629628,0.9547511312217196,0.8744588744588745,0.8706387546967257,0.8768635875402793
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,residual-d,linear,0,dann:residual-d:linear,48,240.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\dann\seed_0.pt,"[[56, 13, 0], [2, 79, 0], [0, 17, 64]]",1.0,1.0,1.0,0.8614718614718615,0.8590087672213276,0.8654091106125347
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,residual-d,linear,1,dann:residual-d:linear,48,10.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\dann\seed_1.pt,"[[56, 13, 0], [1, 80, 0], [11, 18, 52]]",0.875,0.8765432098765432,0.8696296296296296,0.8138528138528138,0.8137412775093935,0.8109354895755203
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,residual-d,linear,2,dann:residual-d:linear,48,60.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\dann\seed_2.pt,"[[57, 12, 0], [4, 77, 0], [0, 11, 70]]",0.9722222222222222,0.9753086419753086,0.9696356275303644,0.8831168831168831,0.8803005904455179,0.8849680413618799
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,residual-d,linear,3,dann:residual-d:linear,48,320.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\dann\seed_3.pt,"[[55, 14, 0], [0, 79, 2], [0, 12, 69]]",1.0,1.0,1.0,0.8787878787878788,0.8747539810341743,0.8814846255423504
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,residual-d,linear,4,dann:residual-d:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\dann\seed_4.pt,"[[58, 10, 1], [1, 80, 0], [3, 11, 67]]",0.9722222222222222,0.9753086419753086,0.9696356275303644,0.8874458874458875,0.885131508319914,0.8879819737957962
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,residual-d,linear,0,deep-coral:residual-d:linear,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\deep-coral\seed_0.pt,"[[52, 12, 5], [0, 81, 0], [0, 6, 75]]",0.9444444444444444,0.9382716049382716,0.9382716049382716,0.9004329004329005,0.8931830381105743,0.8970603836216485
domain-adaptation,48D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,residual-d,linear,1,deep-coral:residual-d:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S5_train_I_D1_val_D2_3\residual-d\linear\deep-coral\seed_1.pt,"[[56, 12, 1], [0, 81, 0], [1, 8, 72]]",0.9722222222222222,0.9753086419753086,0.9696356275303644,0.9047619047619048,0.9001610305958132,0.9046879046879046
