split,description,task,variant,lambda,conditional_alignment_strength,seed,classifier_label_usage,domain_label_usage,model_selection_labels,selection_status,best_epoch,feature_extractor_objective,condition_map,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_test_accuracy_gap,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,domain_discriminator_accuracy,L_last,Ld_last,Ld_cdan_last,Lc_last,backward_loss_scalar_last
S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.5,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,35,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,0,273,28,245,0.22857142857142854,1.0,0.9285714285714286,0.7714285714285715,1.0,0.9249999999999999,0.776043325899968,1.0,0.9249164578111947,0.7669956378708171,0.8646864686468647,0.05773824453353882,0.35521525144577026,0.3216928243637085,0.08201319724321365,0.7756529450416565
S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.5,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,35,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,0,273,28,245,0.24897959183673468,1.0,0.9642857142857143,0.7510204081632653,1.0,0.9666666666666667,0.7539025167250717,1.0,0.9665831244778613,0.7491361405911218,0.900990099009901,0.02143198437988758,0.35592886805534363,0.32588857412338257,0.0723656415939331,0.7394322752952576
S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.5,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,65,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,0,273,28,245,0.1428571428571429,1.0,0.9642857142857143,0.8571428571428571,1.0,0.9666666666666667,0.8553679515769353,1.0,0.9628482972136223,0.8565919374742904,0.900990099009901,0.03829214721918106,0.334057480096817,0.33440783619880676,0.05860580503940582,0.7360603213310242
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.05,,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,325,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.22943722943722944,1.0,0.8846153846153846,0.7705627705627706,1.0,0.8777777777777778,0.7725890141349079,1.0,0.8721997300944668,0.7654749006861682,0.9141914191419142,4.614599674823694e-05,0.0,0.25740909576416016,0.0,0.2574552297592163
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.05,,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.2683982683982684,1.0,0.8461538461538461,0.7316017316017316,1.0,0.8444444444444444,0.7362676686348184,1.0,0.8521446347533305,0.7383439943141435,0.900990099009901,0.09243243932723999,0.0,0.31972581148147583,0.0,0.4121582508087158
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.05,,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,270,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.20779220779220775,1.0,0.9230769230769231,0.7922077922077922,1.0,0.9111111111111111,0.7996063696546788,1.0,0.9111111111111111,0.7898719239501083,0.9075907590759076,0.0016107215778902173,0.0,0.29739847779273987,0.0,0.29900920391082764
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.05,,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,300,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.21645021645021645,1.0,0.9230769230769231,0.7835497835497836,1.0,0.9111111111111111,0.7835033100733583,1.0,0.9218500797448166,0.7859051868969278,0.9108910891089109,0.0004632578056771308,0.0,0.2594964802265167,0.0,0.25995972752571106
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.05,,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,310,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.23809523809523814,1.0,0.8461538461538461,0.7619047619047619,1.0,0.8444444444444444,0.7657899445339059,1.0,0.8371120107962212,0.7641030527514355,0.9108910891089109,0.001776319113560021,0.0,0.27225160598754883,0.0,0.27402791380882263
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.2,,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.2350649350649351,0.9666666666666667,0.8076923076923077,0.7316017316017316,0.9722222222222222,0.8111111111111112,0.7376990517087135,0.959866220735786,0.8029269678886047,0.7389663673914955,0.900990099009901,0.15709061920642853,0.0,0.3412913382053375,0.0,0.49838197231292725
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.2,,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,380,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.22077922077922074,1.0,0.8461538461538461,0.7792207792207793,1.0,0.8444444444444444,0.7793880837359098,1.0,0.833950363362128,0.7747379367848451,0.9141914191419142,0.0004810992977581918,0.0,0.27996814250946045,0.0,0.280449241399765
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.2,,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,380,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.19913419913419916,1.0,0.9230769230769231,0.8008658008658008,1.0,0.9111111111111111,0.8028269815709429,1.0,0.9111111111111111,0.8007646854362184,0.8976897689768977,6.916168058523908e-05,0.0,0.3009597659111023,0.0,0.30102893710136414
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.2,,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,390,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.20346320346320346,1.0,0.9230769230769231,0.7965367965367965,1.0,0.9111111111111111,0.7972803721595992,1.0,0.9218500797448166,0.7976844783715014,0.900990099009901,0.0006597075262106955,0.0,0.29714974761009216,0.0,0.2978094518184662
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.2,,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,330,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.18181818181818177,1.0,0.9230769230769231,0.8181818181818182,1.0,0.9111111111111111,0.8192878869207373,1.0,0.9218500797448166,0.819715660805548,0.9108910891089109,0.0005446056602522731,0.0,0.3062252402305603,0.0,0.30676984786987305
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.5,,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,80,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.2597402597402597,1.0,0.8076923076923077,0.7402597402597403,1.0,0.7888888888888889,0.743782429772768,1.0,0.802135774218154,0.7468264156325776,0.9141914191419142,0.0026001748628914356,0.0,0.2642329931259155,0.0,0.2668331563472748
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.5,,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,335,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.17748917748917747,1.0,0.9615384615384616,0.8225108225108225,1.0,0.9444444444444445,0.821256038647343,1.0,0.9538239538239538,0.8206064807408593,0.900990099009901,0.0001388188247801736,0.0,0.26934221386909485,0.0,0.26948103308677673
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.5,,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,205,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.2597402597402597,1.0,0.8461538461538461,0.7402597402597403,1.0,0.8444444444444444,0.7452138128466631,1.0,0.8554112554112555,0.7506405934669783,0.8910891089108911,0.00026629853527992964,0.0,0.2873021066188812,0.0,0.2875683903694153
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.5,,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,380,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.16883116883116878,1.0,0.9615384615384616,0.8311688311688312,1.0,0.9444444444444445,0.8302021828591877,1.0,0.9538239538239538,0.8342032967032967,0.900990099009901,0.00010348785144742578,0.0,0.28840890526771545,0.0,0.28851237893104553
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-UDA,0.5,,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,140,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.21212121212121215,1.0,0.8461538461538461,0.7878787878787878,1.0,0.8444444444444444,0.789049919484702,1.0,0.8444444444444446,0.7867557763735645,0.9042904290429042,0.001674108556471765,0.0,0.3495567739009857,0.0,0.3512308895587921
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-semi,0.05,,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,335,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.19047619047619047,1.0,0.9230769230769231,0.8095238095238095,1.0,0.9111111111111111,0.8139202003936302,1.0,0.9111111111111111,0.8073284764892449,0.900990099009901,0.000339265214279294,0.0,0.31137046217918396,0.0,0.3117097318172455
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-semi,0.05,,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,20,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.11246000376435161,0.9782608695652174,0.9615384615384616,0.8658008658008658,0.9803921568627452,0.9666666666666667,0.8667024512435141,0.9765656565656565,0.9568151147098516,0.8644179894179894,0.900990099009901,0.1666877716779709,0.0,0.31917014718055725,0.0,0.48585790395736694
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-semi,0.05,,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.16450216450216448,1.0,0.9615384615384616,0.8354978354978355,1.0,0.9666666666666667,0.8386115584183217,1.0,0.9568151147098516,0.8358187839331245,0.900990099009901,0.07114075124263763,0.0,0.3236103951931,0.0,0.3947511315345764
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-semi,0.05,,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.16450216450216448,1.0,0.9615384615384616,0.8354978354978355,1.0,0.9666666666666667,0.8393272499552693,1.0,0.9568151147098516,0.8365889817944613,0.900990099009901,0.0703749731183052,0.0,0.3078477084636688,0.0,0.37822267413139343
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-semi,0.05,,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.09919066440805568,0.9130434782608695,0.9230769230769231,0.8138528138528138,0.9215686274509803,0.9333333333333332,0.8201825013419216,0.9100218777638133,0.9234817813765183,0.8141504364609378,0.900990099009901,0.2928197383880615,0.0,0.3788808584213257,0.0,0.6717005968093872
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-semi,0.2,,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.03406738189346881,0.8695652173913043,0.8846153846153846,0.8354978354978355,0.8823529411764706,0.8777777777777778,0.8407586330291644,0.8686040044493882,0.8721997300944668,0.8355251282844692,0.900990099009901,0.39360740780830383,0.0,0.34680768847465515,0.0,0.740415096282959
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN-semi,0.2,,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,20,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.09072087332956902,0.9565217391304348,0.9615384615384616,0.8658008658008658,0.9607843137254902,0.9666666666666667,0.8667024512435141,0.953525641025641,0.9568151147098516,0.8644179894179894,0.900990099009901,0.16541533172130585,0.0,0.3334187865257263,0.0,0.49883413314819336
