epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed,seed_values
65,0.0010863603092730045,0.0,0.0010863603092730045,0.0010863603092730045,0.0,0.0010863603092730045,1.0,0.6,0.7875457875457875,0.4948805460750853,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
70,0.0041062491945922375,0.0,0.0041062491945922375,0.0041062491945922375,0.0,0.0041062491945922375,1.0,0.6,0.7875457875457875,0.5119453924914675,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
75,0.0005605000187642872,0.0,0.0005605000187642872,0.0005605000187642872,0.0,0.0005605000187642872,1.0,0.6,0.7912087912087912,0.49146757679180886,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
80,0.0004524138639681041,0.0,0.0004524138639681041,0.0004524138639681041,0.0,0.0004524138639681041,1.0,0.6,0.7838827838827839,0.48464163822525597,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
85,0.0003135118749924004,0.0,0.0003135118749924004,0.0003135118749924004,0.0,0.0003135118749924004,1.0,0.6,0.7838827838827839,0.4880546075085324,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
90,0.00025441887555643916,0.0,0.00025441887555643916,0.00025441887555643916,0.0,0.00025441887555643916,1.0,0.6,0.7875457875457875,0.49146757679180886,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
95,0.00033015519147738814,0.0,0.00033015519147738814,0.00033015519147738814,0.0,0.00033015519147738814,1.0,0.6,0.7875457875457875,0.49146757679180886,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
100,0.00017560660489834845,0.0,0.00017560660489834845,0.00017560660489834845,0.0,0.00017560660489834845,1.0,0.6,0.7838827838827839,0.49146757679180886,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
105,0.000615122145973146,0.0,0.000615122145973146,0.000615122145973146,0.0,0.000615122145973146,1.0,0.6,0.7875457875457875,0.48464163822525597,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
110,0.0014096180675551295,0.0,0.0014096180675551295,0.0014096180675551295,0.0,0.0014096180675551295,1.0,0.6,0.7948717948717948,0.4641638225255973,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
115,0.00020212121307849884,0.0,0.00020212121307849884,0.00020212121307849884,0.0,0.00020212121307849884,1.0,0.6,0.7912087912087912,0.45733788395904434,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
120,0.0006684722611680627,0.0,0.0006684722611680627,0.0006684722611680627,0.0,0.0006684722611680627,1.0,0.6,0.7802197802197802,0.43686006825938567,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
125,0.0007829535752534866,0.0,0.0007829535752534866,0.0007829535752534866,0.0,0.0007829535752534866,1.0,0.6,0.7728937728937729,0.4129692832764505,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
130,0.0005109204212203622,0.0,0.0005109204212203622,0.0005109204212203622,0.0,0.0005109204212203622,1.0,0.7,0.7545787545787546,0.3993174061433447,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
135,0.0002562656591180712,0.0,0.0002562656591180712,0.0002562656591180712,0.0,0.0002562656591180712,1.0,0.7,0.7619047619047619,0.39590443686006827,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
140,0.0013438063906505704,0.0,0.0013438063906505704,0.0013438063906505704,0.0,0.0013438063906505704,1.0,0.6,0.7655677655677655,0.39590443686006827,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
145,0.000477098161354661,0.0,0.000477098161354661,0.000477098161354661,0.0,0.000477098161354661,1.0,0.6,0.7619047619047619,0.39590443686006827,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
150,0.0001303436583839357,0.0,0.0001303436583839357,0.0001303436583839357,0.0,0.0001303436583839357,1.0,0.6,0.7619047619047619,0.39590443686006827,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
155,0.0004168457235209644,0.0,0.0004168457235209644,0.0004168457235209644,0.0,0.0004168457235209644,1.0,0.6,0.7838827838827839,0.4539249146757679,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
160,0.0006360945990309119,0.0,0.0006360945990309119,0.0006360945990309119,0.0,0.0006360945990309119,1.0,0.5,0.7985347985347986,0.46757679180887374,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
165,0.0011543531436473131,0.0,0.0011543531436473131,0.0011543531436473131,0.0,0.0011543531436473131,1.0,0.5,0.7875457875457875,0.4880546075085324,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
170,0.0039412518963217735,0.0,0.0039412518963217735,0.0039412518963217735,0.0,0.0039412518963217735,1.0,0.5,0.7912087912087912,0.4812286689419795,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
175,0.0009894741233438253,0.0,0.0009894741233438253,0.0009894741233438253,0.0,0.0009894741233438253,1.0,0.5,0.7985347985347986,0.46075085324232085,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
180,8.093843644019216e-05,0.0,8.093843644019216e-05,8.093843644019216e-05,0.0,8.093843644019216e-05,1.0,0.6,0.7985347985347986,0.45051194539249145,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
185,0.0002484474971424788,0.0,0.0002484474971424788,0.0002484474971424788,0.0,0.0002484474971424788,1.0,0.6,0.7985347985347986,0.45051194539249145,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
190,0.0001044730088324286,0.0,0.0001044730088324286,0.0001044730088324286,0.0,0.0001044730088324286,1.0,0.6,0.8021978021978022,0.45051194539249145,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
195,3.652526720543392e-05,0.0,3.652526720543392e-05,3.652526720543392e-05,0.0,3.652526720543392e-05,1.0,0.6,0.7985347985347986,0.4539249146757679,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
200,0.00020443233370315284,0.0,0.00020443233370315284,0.00020443233370315284,0.0,0.00020443233370315284,1.0,0.6,0.8021978021978022,0.45733788395904434,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
205,7.226267916848883e-05,0.0,7.226267916848883e-05,7.226267916848883e-05,0.0,7.226267916848883e-05,1.0,0.6,0.8021978021978022,0.46075085324232085,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
210,0.00012521835742518306,0.0,0.00012521835742518306,0.00012521835742518306,0.0,0.00012521835742518306,1.0,0.6,0.8058608058608059,0.46075085324232085,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
215,5.5588363466085866e-05,0.0,5.5588363466085866e-05,5.5588363466085866e-05,0.0,5.5588363466085866e-05,1.0,0.6,0.8021978021978022,0.46075085324232085,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
220,7.526601984864101e-05,0.0,7.526601984864101e-05,7.526601984864101e-05,0.0,7.526601984864101e-05,1.0,0.6,0.7912087912087912,0.45733788395904434,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
225,0.0008472131448797882,0.0,0.0008472131448797882,0.0008472131448797882,0.0,0.0008472131448797882,1.0,0.6,0.7875457875457875,0.4641638225255973,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
230,0.0011667778016999364,0.0,0.0011667778016999364,0.0011667778016999364,0.0,0.0011667778016999364,1.0,0.6,0.7912087912087912,0.4709897610921502,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
235,0.00015756669745314866,0.0,0.00015756669745314866,0.00015756669745314866,0.0,0.00015756669745314866,1.0,0.6,0.8021978021978022,0.4812286689419795,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
240,2.647556539159268e-05,0.0,2.647556539159268e-05,2.647556539159268e-05,0.0,2.647556539159268e-05,1.0,0.6,0.8058608058608059,0.4880546075085324,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
245,7.400497270282358e-05,0.0,7.400497270282358e-05,7.400497270282358e-05,0.0,7.400497270282358e-05,1.0,0.6,0.8058608058608059,0.49146757679180886,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
250,9.458323620492592e-05,0.0,9.458323620492592e-05,9.458323620492592e-05,0.0,9.458323620492592e-05,1.0,0.6,0.8058608058608059,0.4948805460750853,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
255,3.0595303542213514e-05,0.0,3.0595303542213514e-05,3.0595303542213514e-05,0.0,3.0595303542213514e-05,1.0,0.6,0.8095238095238095,0.4948805460750853,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
260,0.11313251405954361,0.0,0.11313251405954361,0.11313251405954361,0.0,0.11313251405954361,1.0,0.6,0.7985347985347986,0.45051194539249145,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
265,0.04212306812405586,0.0,0.04212306812405586,0.04212306812405586,0.0,0.04212306812405586,1.0,0.6,0.8058608058608059,0.32764505119453924,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
270,0.016643036156892776,0.0,0.016643036156892776,0.016643036156892776,0.0,0.016643036156892776,1.0,0.6,0.8315018315018315,0.35494880546075086,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
275,0.014661895111203194,0.0,0.014661895111203194,0.014661895111203194,0.0,0.014661895111203194,1.0,0.6,0.8168498168498168,0.37542662116040953,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
280,0.0002971176872961223,0.0,0.0002971176872961223,0.0002971176872961223,0.0,0.0002971176872961223,1.0,0.6,0.7252747252747253,0.4197952218430034,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
285,0.003813940566033125,0.0,0.003813940566033125,0.003813940566033125,0.0,0.003813940566033125,1.0,0.6,0.6996336996336996,0.39590443686006827,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
290,0.0004924897220917046,0.0,0.0004924897220917046,0.0004924897220917046,0.0,0.0004924897220917046,1.0,0.6,0.706959706959707,0.4402730375426621,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
295,0.0009205199894495308,0.0,0.0009205199894495308,0.0009205199894495308,0.0,0.0009205199894495308,1.0,0.6,0.6959706959706959,0.5119453924914675,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
300,0.00016987128765322268,0.0,0.00016987128765322268,0.00016987128765322268,0.0,0.00016987128765322268,1.0,0.6,0.684981684981685,0.5426621160409556,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
305,0.00023645961482543498,0.0,0.00023645961482543498,0.00023645961482543498,0.0,0.00023645961482543498,1.0,0.5,0.6923076923076923,0.5597269624573379,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
310,6.510394450742751e-05,0.0,6.510394450742751e-05,6.510394450742751e-05,0.0,6.510394450742751e-05,1.0,0.5,0.6959706959706959,0.5392491467576792,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
315,0.00017828319687396288,0.0,0.00017828319687396288,0.00017828319687396288,0.0,0.00017828319687396288,1.0,0.6,0.7032967032967034,0.515358361774744,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
320,9.214428428094834e-05,0.0,9.214428428094834e-05,9.214428428094834e-05,0.0,9.214428428094834e-05,1.0,0.6,0.7032967032967034,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
325,6.937042780919e-05,0.0,6.937042780919e-05,6.937042780919e-05,0.0,6.937042780919e-05,1.0,0.6,0.706959706959707,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
330,3.7061483453726396e-05,0.0,3.7061483453726396e-05,3.7061483453726396e-05,0.0,3.7061483453726396e-05,1.0,0.6,0.7032967032967034,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
335,0.000988259562291205,0.0,0.000988259562291205,0.000988259562291205,0.0,0.000988259562291205,1.0,0.6,0.706959706959707,0.5051194539249146,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
340,5.650239108945243e-05,0.0,5.650239108945243e-05,5.650239108945243e-05,0.0,5.650239108945243e-05,1.0,0.6,0.706959706959707,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
345,7.458000618498772e-05,0.0,7.458000618498772e-05,7.458000618498772e-05,0.0,7.458000618498772e-05,1.0,0.6,0.706959706959707,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
350,5.549369961954653e-05,0.0,5.549369961954653e-05,5.549369961954653e-05,0.0,5.549369961954653e-05,1.0,0.6,0.706959706959707,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
355,1.3092726476315875e-05,0.0,1.3092726476315875e-05,1.3092726476315875e-05,0.0,1.3092726476315875e-05,1.0,0.6,0.706959706959707,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
360,3.9185877540148795e-05,0.0,3.9185877540148795e-05,3.9185877540148795e-05,0.0,3.9185877540148795e-05,1.0,0.6,0.706959706959707,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
365,4.556795829557814e-05,0.0,4.556795829557814e-05,4.556795829557814e-05,0.0,4.556795829557814e-05,1.0,0.6,0.706959706959707,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
370,0.00017572526121512055,0.0,0.00017572526121512055,0.00017572526121512055,0.0,0.00017572526121512055,1.0,0.6,0.7032967032967034,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
375,1.3574007425631862e-05,0.0,1.3574007425631862e-05,1.3574007425631862e-05,0.0,1.3574007425631862e-05,1.0,0.6,0.7032967032967034,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
380,2.538450644351542e-05,0.0,2.538450644351542e-05,2.538450644351542e-05,0.0,2.538450644351542e-05,1.0,0.6,0.7032967032967034,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
385,1.6692743884050287e-05,0.0,1.6692743884050287e-05,1.6692743884050287e-05,0.0,1.6692743884050287e-05,1.0,0.6,0.7032967032967034,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
390,6.1242658375704195e-06,0.0,6.1242658375704195e-06,6.1242658375704195e-06,0.0,6.1242658375704195e-06,1.0,0.6,0.7032967032967034,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
395,5.617660008283565e-06,0.0,5.617660008283565e-06,5.617660008283565e-06,0.0,5.617660008283565e-06,1.0,0.6,0.7032967032967034,0.5085324232081911,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
400,5.1682727644219995e-05,0.0,5.1682727644219995e-05,5.1682727644219995e-05,0.0,5.1682727644219995e-05,1.0,0.6,0.7032967032967034,0.5119453924914675,S3_train_I_internal_20_10_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
1,1.1204607486724854,0.6569905281066895,1.7774512767791748,1.1204607486724854,0.6569905281066895,1.7774512767791748,0.55,0.6,0.3992673992673993,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
5,0.7985659837722778,0.5364978313446045,1.3350638151168823,0.7985659837722778,0.5364978313446045,1.3350638151168823,0.7,0.4,0.6263736263736264,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
10,0.5627935528755188,0.36892881989479065,0.9317224025726318,0.5627935528755188,0.36892881989479065,0.9317224025726318,0.7,0.4,0.6190476190476191,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
15,0.4671778082847595,0.34795457124710083,0.8151323795318604,0.4671778082847595,0.34795457124710083,0.8151323795318604,0.9,0.6,0.6813186813186813,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
20,0.37556180357933044,0.3382455110549927,0.7138073444366455,0.37556180357933044,0.3382455110549927,0.7138073444366455,0.9,0.7,0.6776556776556777,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
25,0.21679219603538513,0.3403022885322571,0.5570944547653198,0.21679219603538513,0.3403022885322571,0.5570944547653198,0.95,0.7,0.6776556776556777,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
30,0.14367268979549408,0.32160240411758423,0.4652751088142395,0.14367268979549408,0.32160240411758423,0.4652751088142395,1.0,0.7,0.684981684981685,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
35,0.05189552158117294,0.34072381258010864,0.3926193416118622,0.05189552158117294,0.34072381258010864,0.3926193416118622,1.0,0.7,0.6813186813186813,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
40,0.01675874926149845,0.3317626416683197,0.3485213816165924,0.01675874926149845,0.3317626416683197,0.3485213816165924,1.0,0.7,0.684981684981685,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
45,0.018158596009016037,0.3040310740470886,0.32218965888023376,0.018158596009016037,0.3040310740470886,0.32218965888023376,1.0,0.6,0.6886446886446886,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
50,0.004614213015884161,0.2351907193660736,0.2398049384355545,0.004614213015884161,0.2351907193660736,0.2398049384355545,1.0,0.7,0.6959706959706959,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
55,0.007362253963947296,0.2033778578042984,0.2107401192188263,0.007362253963947296,0.2033778578042984,0.2107401192188263,1.0,0.7,0.6923076923076923,0.9283276450511946,S3_train_I_internal_20_10_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
